Month,Q0,Q1,Q2pt5,Q5,Q10,Q25,Q50,Q75,Q90,Q95,Q97pt5,Q99,Q100,STNAME,CTYNAME,POPESTIMATE2015
JUL,-0.150000006,-0.050000001,-0.02,0,0.029999999,0.090000004,0.159999996,0.349999994,0.99000001,1.679999948,2.737250012,5.610000134,32.90999985,Tennessee,Scott,21881
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Maine,York,201018
JUL,0.090000004,0.129999995,0.150000006,0.159999996,0.180000007,0.239999995,0.409999996,0.75,1.75,3.359999895,7.107500124,13.95479977,108.5,Alabama,Autauga,54838
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Illinois,Clay,13395
JUL,-0.029999999,0.039999999,0.050000001,0.07,0.079999998,0.109999999,0.159999996,0.25,0.379999995,0.689999998,1.440000057,3.25999999,18.39999962,Arkansas,Woodruff,6718
JUL,0,0,0,0,0,0.059999999,0.180000007,0.349999994,0.620000005,0.889999986,1.5,3.049599953,34.54999924,Virginia,Buchanan,22687
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Ohio,Licking,170425
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Ohio,Williams,36997
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Missouri,Linn,12281
JUL,0.02,0.079999998,0.100000001,0.109999999,0.140000001,0.170000002,0.219999999,0.310000002,0.50999999,0.730000019,1.03124997,2.936000061,19.12000084,Georgia,Marion,8576
JUL,0.029999999,0.059999999,0.079999998,0.090000004,0.109999999,0.150000006,0.230000004,0.379999995,0.680000007,1.139999986,2.099999905,4.913999939,30.12000084,Louisiana,Franklin Parish,20379
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Nevada,White Pine,9866
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Ohio,Fairfield,151197
JUL,-0.159999996,0,0,0,0,0,0,0.029999999,0.200000003,0.25999999,0.319999993,0.384299991,2.609999895,Kansas,Hamilton,2561
JUL,0.02,0.090000004,0.109999999,0.129999995,0.150000006,0.209999993,0.340000004,0.660000026,1.25999999,2.224000025,4.550000191,9.632800179,57.81999969,South Carolina,Union,27731
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,New Hampshire,Grafton,88831
JUL,0.01,0.059999999,0.07,0.090000004,0.109999999,0.140000001,0.219999999,0.49000001,1.399999976,4.194999814,9.549999714,18.01249924,57.95000076,Georgia,Ben Hill,17323
JUL,-0.059999999,0.02,0.039999999,0.050000001,0.07,0.109999999,0.170000002,0.300000012,0.810000002,1.75999999,4.125750017,9.216000032,39.36999893,Arkansas,Phillips,19562
JUL,0.059999999,0.100000001,0.119999997,0.140000001,0.170000002,0.25999999,0.779999971,6.690000057,50.81000137,73.10799866,91.48400116,122.6295972,220.7700043,Louisiana,Jefferson Parish,436888
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Pennsylvania,Adams,101637
JUL,0.059999999,0.170000002,0.219999999,0.25999999,0.319999993,0.529999971,1,3.049999952,12.63500023,25.22999954,38.15499973,54.7654995,132.6000061,Tennessee,Rutherford,297920
JUL,0,0.07,0.079999998,0.109999999,0.150000006,0.310000002,0.850000024,2.81249994,14.24899998,30.55899944,45.50125151,67.54970032,196.6600037,Texas,Cameron,419579
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Ohio,Pike,28245
JUL,-0.349999994,-0.150000006,-0.079999998,-0.029999999,0,0,0,0,0.119999997,0.159999996,0.200000003,0.25999999,1.210000038,Colorado,San Miguel,7785
JUL,-0.039999999,0.01,0.02,0.039999999,0.050000001,0.079999998,0.119999997,0.239999995,0.709999979,2.309999943,9.307500124,23.5614995,84.59999847,Texas,Tom Green,117598
JUL,-0.300000012,-0.140000001,-0.109999999,-0.090000004,-0.01,0,0.029999999,0.109999999,0.25,0.460000008,1.399999976,5.032600145,137.4100037,New Mexico,Sandoval,138327
JUL,-0.029999999,0.029999999,0.039999999,0.059999999,0.079999998,0.119999997,0.170000002,0.230000004,0.330000013,0.449999988,0.699999988,3.047099955,20.92000008,Oklahoma,Cotton,5993
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,West Virginia,Wetzel,15793
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Iowa,Wright,12840
JUL,0.109999999,0.189999998,0.209999993,0.239999995,0.280000001,0.360000014,0.49000001,0.75999999,1.600000024,2.985000014,5.329999924,9.962400036,32.38000107,Georgia,Pickens,30181
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Colorado,Kit Carson,8202
JUL,-0.079999998,-0.0103,0,0.039999999,0.07,0.129999995,0.270000011,0.5,0.879999995,1.311499959,2.029999971,3.330299923,85.63999939,Tennessee,Morgan,21487
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,New Hampshire,Merrimack,147843
JUL,0.150000006,0.25,0.330000013,0.479999989,0.730000019,1.49000001,4.795000076,10.81750035,21.93000031,29.46399946,36.50999832,45.27000046,103.1600037,Virginia,Henrico,324732
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Iowa,Floyd,15895
JUL,0.050000001,0.100000001,0.119999997,0.129999995,0.150000006,0.200000003,0.300000012,0.589999974,1.639999986,3.590499914,6.046750116,10.72679978,37.13999939,Georgia,Lee,29197
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,New York,Chenango,48799
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Alaska,Kusilvak Census Area,8200
JUL,-0.039999999,0.02,0.039999999,0.050000001,0.07,0.100000001,0.170000002,0.439999998,1.429999948,4.62050004,11.75350008,24.6469998,136.5200043,Texas,Angelina,87901
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Nebraska,Wheeler,778
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,South Dakota,Fall River,6798
JUL,0.039999999,0.100000001,0.119999997,0.140000001,0.159999996,0.219999999,0.360000014,0.639999986,1.200000048,2.24000001,4.409999847,10.40999985,177.9199982,Texas,Wood,43220
JUL,-0.319999993,-0.180000007,-0.109999999,-0.059999999,0,0,0.059999999,0.150000006,0.230000004,0.280000001,0.349999994,0.679100008,22.63999939,Kansas,Morton,2952
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Vermont,Windham,43219
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Nebraska,Cedar,8514
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Illinois,Jasper,9633
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Minnesota,Clay,62064
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Minnesota,Clearwater,8804
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,New York,Wayne,91359
JUL,-0.129999995,-0.01,0.01,0.029999999,0.050000001,0.090000004,0.129999995,0.170000002,0.230000004,0.310000002,0.529999971,1.330000043,57.47999954,Texas,Hartley,5674
JUL,-0.01,0.059999999,0.07,0.090000004,0.100000001,0.140000001,0.219999999,0.370000005,0.790000021,2.50999999,8.720000267,23.09399986,164.6000061,Alabama,Conecuh,12678
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Michigan,Lake,11693
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Kansas,Rooks,5180
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Montana,Treasure,685
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,South Dakota,Minnehaha,183880
JUL,0.109999999,0.209999993,0.25,0.280000001,0.319999993,0.439999998,0.689999998,1.389999986,4.693999863,13.03600006,23.28200035,39.64000183,85.72000122,Georgia,Tift,40626
JUL,-0.059999999,0.029999999,0.050000001,0.07,0.109999999,0.170000002,0.289999992,0.680000007,1.320000052,2.593499911,5.638750064,12.77999973,49,Tennessee,Monroe,45693
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Maryland,Cecil,102452
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,New York,Monroe,748504
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Maryland,Prince George's,908282
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,New York,Clinton,81032
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Iowa,Adams,3753
JUL,0.189999998,0.25999999,0.300000012,0.340000004,0.409999996,0.540000021,0.870000005,1.710000038,4.495999908,10.67000008,18.74699993,30.19640038,69.58999634,Georgia,Carroll,114491
JUL,-0.340000004,-0.109999999,-0.029999999,0,0,0,0,0,0.029999999,0.159999996,0.239999995,0.340000004,20.95999908,Colorado,Montrose,40534
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Illinois,Piatt,16352
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Washington,Mason,60984
JUL,-0.090000004,-0.01,0,0,0.039999999,0.090000004,0.129999995,0.180000007,0.330000013,0.469999999,0.649999976,1.939399995,33.72999954,Missouri,Texas,25662
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Minnesota,Rock,9452
JUL,0,0.07,0.079999998,0.100000001,0.119999997,0.159999996,0.25999999,0.50999999,1.00999999,1.620000005,2.650000095,6.215099993,107.4400024,South Carolina,Williamsburg,32479
JUL,-0.059999999,0.059999999,0.079999998,0.100000001,0.119999997,0.170000002,0.25,0.389999986,0.639999986,1.025999975,2.160000086,6.629200096,50.34000015,Oklahoma,Caddo,29418
JUL,0.109999999,0.180000007,0.209999993,0.230000004,0.25999999,0.370000005,0.649999976,1.24000001,3.026999974,6.740500093,12.17000008,22.92100008,80.01999664,Texas,Kaufman,114161
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Minnesota,Wabasha,21375
JUL,-0.029999999,0.029999999,0.039999999,0.059999999,0.079999998,0.119999997,0.275000006,0.560000002,1.262999988,2.606499898,5.942999816,13.45829958,63.81999969,Florida,Columbia,68255
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Idaho,Oneida,4250
JUL,0.209999993,0.50999999,0.649999976,0.835499978,1.090000033,1.639999986,3.720000029,9.899999619,23.55799961,38.91150093,54.24000168,74.00759872,150.3699951,Tennessee,Knox,451321
JUL,0,0.07,0.079999998,0.090000004,0.100000001,0.129999995,0.159999996,0.239999995,0.370000005,0.519999981,0.720000029,1.279499972,9.970000267,Georgia,Baker,3201
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Ohio,Union,54254
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Ohio,Shelby,48967
JUL,0,0,0,0,0,0,0,0.150000006,0.330000013,0.709999979,1.5,4.610000134,26.86000061,Illinois,Perry,21422
JUL,-0.050000001,0,0.01,0.02,0.029999999,0.050000001,0.079999998,0.119999997,0.200000003,0.349999994,0.680000007,1.607300017,36.24000168,Texas,Duval,11343
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,West Virginia,Clay,8876
JUL,-0.219999999,-0.050000001,-0.039999999,-0.029999999,-0.01,0.01,0.039999999,0.07,0.100000001,0.119999997,0.140000001,0.170000002,4.980000019,New Mexico,Catron,3480
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Colorado,Rio Blanco,6515
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Kansas,Thomas,7875
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Nebraska,Scotts Bluff,36305
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Maine,Franklin,30072
JUL,0.039999999,0.090000004,0.109999999,0.129999995,0.159999996,0.200000003,0.25999999,0.409999996,0.790000021,1.440000057,3.249000001,7.238000145,51.88000107,Georgia,Macon,13719
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Indiana,Putnam,37500
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,North Dakota,Sargent,3866
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Iowa,Benton,25611
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Idaho,Adams,3889
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,South Dakota,Clark,3644
JUL,-0.01,0.059999999,0.079999998,0.100000001,0.119999997,0.159999996,0.219999999,0.340000004,0.670000017,1.379999995,3.386500108,9.479400177,99.88999939,Texas,Hockley,23315
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin,Kewaunee,20336
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Montana,Roosevelt,11405
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Nebraska,Dodge,36505
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Kentucky,Boyd,48507
JUL,0.050000001,0.109999999,0.129999995,0.150000006,0.180000007,0.25,0.460000008,1.590000033,9.466000175,17.09000015,25.78000088,41.58520142,130.4499969,Texas,Williamson,507420
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Ohio,Harrison,15393
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,South Dakota,Harding,1269
JUL,-0.039999999,0,0,0,0,0.079999998,0.209999993,0.519999981,1.639999986,3.230000019,6.856500137,13.85999966,96.08000183,California,Merced,267406
JUL,-0.140000001,0,0,0,0,0.029999999,0.109999999,0.25,0.349999994,0.560000002,1.139999986,3.941400056,48.84999847,Kansas,Sumner,23406
JUL,0.029999999,0.079999998,0.090000004,0.109999999,0.129999995,0.159999996,0.200000003,0.280000001,0.400000006,0.589999974,1.120000005,5.126599894,42.24000168,Georgia,Miller,5848
JUL,-0.059999999,-0.01,0,0.01,0.029999999,0.050000001,0.079999998,0.109999999,0.170000002,0.280000001,0.519999981,1.109600015,24.46999931,Florida,Liberty,8404
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Indiana,Wabash,31870
JUL,1.5,1.910400041,2.75,3.873499918,4.730000019,7.679999828,14.18000031,25.64999962,49.58799934,70.76000214,88.59999847,191.8300018,191.8300018,Virginia,Hopewell city,22233
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Ohio,Belmont,68943
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Illinois,Greene,13336
JUL,-0.01,0,0.029999999,0.07,0.119999997,0.200000003,0.280000001,0.409999996,0.660000026,0.980000019,2,5.590200148,49.95999908,Kentucky,Allen,20662
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Kansas,Russell,7045
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,South Dakota,Clay,13790
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,New Jersey,Cape May,94421
JUL,-0.109999999,-0.02,0,0.01,0.029999999,0.059999999,0.090000004,0.119999997,0.170000002,0.25999999,0.689999998,2.400000095,74.83000183,New Mexico,Chaves,65554
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Maryland,Baltimore city,623031
JUL,0.140000001,0.219999999,0.25,0.286499995,0.340000004,0.460000008,0.670000017,1.070000052,1.75,3.00999999,5.582250118,12.41040009,52.29000092,Georgia,Hart,25453
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Iowa,Story,96348
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,North Dakota,Divide,2454
JUL,-0.119999997,-0.07,-0.050000001,-0.02,0,0.039999999,0.170000002,0.370000005,0.600000024,0.829999983,1.25999999,2.147200098,8.970000267,North Carolina,Gates,11533
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Maine,Lincoln,33770
JUL,0.050000001,0.100000001,0.109999999,0.129999995,0.140000001,0.180000007,0.25,0.460000008,0.99000001,2.008999991,4.230000019,10.99599983,54.34000015,Louisiana,West Feliciana Parish,15357
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Maine,Washington,31747
JUL,0.029999999,0.209999993,0.25999999,0.330000013,0.500999999,0.982500017,3.685000062,12.34000015,24.4829998,34.94650078,46.83975019,62.0869994,169.5399933,North Carolina,Durham,301174
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Indiana,Carroll,19889
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Illinois,Pike,15918
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Michigan,Alger,9246
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Illinois,Henderson,6994
JUL,0.029999999,0.090000004,0.109999999,0.119999997,0.140000001,0.180000007,0.239999995,0.389999986,0.819999993,1.610000014,3.627000046,10.80399994,78.88999939,Georgia,Washington,20740
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Iowa,Pocahontas,6962
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Nebraska,Banner,715
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Michigan,Ingham,285674
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Montana,Flathead,95738
JUL,0.01,0.100000001,0.129999995,0.159999996,0.189999998,0.25,0.360000014,0.649999976,1.659999967,5,11.27599974,20.33799938,59.58000183,Oklahoma,Muskogee,69317
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Illinois,De Witt,16187
JUL,-0.01,0.029999999,0.039999999,0.050000001,0.059999999,0.079999998,0.109999999,0.170000002,0.319999993,0.50999999,1.070000052,3.906400089,31.10000038,Louisiana,Winn Parish,14643
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Michigan,Isabella,70637
JUL,0.07,0.100000001,0.129999995,0.150000006,0.180000007,0.270000011,0.469999999,0.949999988,2.319999933,4.438500023,7.659999847,14.58590031,43.18999863,Alabama,Dale,49344
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Missouri,Jackson,687182
JUL,0.050000001,0.140000001,0.170000002,0.219999999,0.280000001,0.430000007,0.779999971,1.620000005,4.723999786,11.50200005,21.32399979,37.35239914,128.9499969,Texas,Comal,128653
JUL,-0.079999998,-0.02,0,0,0,0.050000001,0.140000001,0.239999995,0.400000006,0.600000024,0.99000001,2.220000029,21.45999908,Missouri,Wayne,13416
JUL,0.140000001,0.227900003,0.25,0.289499992,0.330000013,0.419999987,0.620000005,0.959999979,1.980000019,4.221499801,8.320749712,13.29049977,48.56000137,Georgia,Lamar,18236
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Kansas,Chase,2654
JUL,0.090000004,0.159999996,0.200000003,0.239999995,0.310000002,0.460000008,0.75,1.830000043,7.729999924,18.48000031,31.75799942,48.60199982,128.3099976,Georgia,Lowndes,113424
JUL,-0.419999987,-0.129999995,-0.029999999,0,0,0,0,0,0.050000001,0.129999995,0.189999998,0.300000012,19.89999962,Nevada,Lincoln,5138
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Michigan,Branch,43604
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Iowa,Audubon,5712
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Iowa,Allamakee,13852
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Virginia,Clarke,14255
JUL,-0.039999999,0,0,0,0,0,0.150000006,0.360000014,0.610000014,0.970000029,1.568500036,2.589199915,6.579999924,Kentucky,Letcher,23055
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Vermont,Essex,6195
JUL,0.01,0.07,0.079999998,0.090000004,0.100000001,0.129999995,0.170000002,0.25999999,0.499000001,0.839999974,1.554250005,3.660000086,19.55999947,Alabama,Greene,8510
JUL,-0.050000001,0,0.01,0.02,0.029999999,0.050000001,0.07,0.100000001,0.150000006,0.219999999,0.360000014,0.945899992,29.54000092,Texas,Coleman,8315
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Michigan,Presque Isle,12796
JUL,0.01,0.059999999,0.079999998,0.090000004,0.109999999,0.140000001,0.209999993,0.370000005,0.699999988,1.190000057,2.859249896,8.109999657,106.2099991,Texas,Cass,30143
JUL,-0.07,0,0,0,0,0.039999999,0.119999997,0.219999999,0.389999986,0.699999988,2.170000076,10.05000019,83.23999786,Kansas,Reno,63488
JUL,-0.200000003,-0.039999999,-0.02,0,0.02,0.050000001,0.100000001,0.200000003,0.349999994,0.550000012,1.330000043,4.39890007,61.90999985,Texas,Deaf Smith,18802
JUL,-0.07,0,0.01,0.029999999,0.039999999,0.079999998,0.159999996,0.660000026,2.405000091,5.190000057,10.08625007,19.72999954,61.84000015,North Carolina,Carteret,68729
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,North Dakota,Towner,2249
JUL,-0.02,0.059999999,0.079999998,0.109999999,0.140000001,0.209999993,0.319999993,0.529999971,0.980000019,1.440000057,2.493500006,6.992599897,47.25999832,Oklahoma,Adair,22109
JUL,1.610000014,1.971000028,2.237000024,2.939000082,4.149999905,8.559999943,13.65999985,25.43000031,39.00999832,50.65999985,55.18999863,61.00620087,75.62999725,Virginia,Bristol city,17058
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Pennsylvania,Chester,515226
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,California,Lassen,31393
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,South Dakota,Perkins,2975
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Colorado,Park,16715
JUL,0,0.039999999,0.050000001,0.059999999,0.07,0.090000004,0.119999997,0.150000006,0.239999995,0.379999995,0.639999986,1.496400003,8.159999847,Louisiana,Tensas Parish,4774
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Montana,Toole,5076
JUL,0,0,0,0,0,0.119999997,0.389999986,0.899999976,2.130000114,7.566000032,11.62900028,18.15999985,45.40000153,Kentucky,Boyle,29714
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Idaho,Fremont,12792
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Maine,Sagadahoc,35113
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Iowa,Jasper,36729
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,New York,Madison,71718
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Michigan,Dickinson,25647
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Indiana,Wells,27835
JUL,-0.039999999,0.01,0.029999999,0.039999999,0.050000001,0.079999998,0.109999999,0.159999996,0.340000004,0.730000019,1.779999971,5.419000077,45.34999847,Texas,Eastland,18161
JUL,-0.100000001,-0.02,-0.01,0.01,0.029999999,0.059999999,0.100000001,0.159999996,0.300000012,0.479999989,0.769999981,1.487800012,8.75,Arkansas,Montgomery,9022
JUL,0.180000007,0.300000012,0.340000004,0.400000006,0.460000008,0.600000024,0.810000002,1.179999948,2.200000048,4.457499933,8.667499709,14.64300025,35.25999832,North Carolina,Davie,41677
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Washington,Yakima,248006
JUL,0,0,0,0,0,0,0.07,0.340000004,0.620000005,0.769999981,1.090000033,1.860000014,7.940000057,Kentucky,Knott,15657
JUL,0.079999998,0.170000002,0.219999999,0.270000011,0.340000004,0.540000021,1.070000052,2.415000081,5.440000057,10.45299988,16.92000008,30.92040035,122.5599976,Texas,Johnson,159390
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Oregon,Clatsop,37783
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Michigan,Bay,105244
JUL,-0.109999999,-0.059999999,-0.039999999,-0.02,0,0.079999998,0.189999998,0.319999993,0.560000002,0.879999995,1.571250051,4.179999828,31.59000015,Missouri,Madison,12183
JUL,0,0,0,0,0,0,0,0,0.945999992,1.559999943,2.650000095,5.545200129,65.26999664,Indiana,Vanderburgh,181917
JUL,-0.039999999,0.039999999,0.059999999,0.079999998,0.100000001,0.140000001,0.189999998,0.310000002,0.75999999,1.590000033,4.483499777,15.63420019,66.48999786,Mississippi,Coahoma,24481
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Kansas,Marion,12044
JUL,0,0.029999999,0.039999999,0.059999999,0.07,0.090000004,0.119999997,0.159999996,0.280000001,0.419999987,0.670000017,1.269599981,16.73999977,Louisiana,Catahoula Parish,10038
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Indiana,Clinton,32411
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,North Dakota,Sioux,4374
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Indiana,Vermillion,15594
JUL,0,0.050000001,0.090000004,0.129999995,0.180000007,0.25999999,0.379999995,0.589999974,1.220000029,2.069999933,4.764000225,16.46980068,84.20999908,Tennessee,Lake,7574
JUL,0,0,0,0,0,0.07,0.159999996,0.319999993,0.600000024,1.110000014,2.180000067,5.650000095,45.90000153,Missouri,Ste. Genevieve,17815
JUL,0.699999988,0.773500006,0.850000024,0.947000018,1.344000018,2.745000005,6.910000086,12.78999972,20.96999931,27.63999939,35.65549936,45.8858984,50.45999908,Virginia,Radford city,17319
JUL,-0.270000011,-0.100000001,-0.050000001,-0.007,0,0,0,0,0.079999998,0.109999999,0.140000001,0.180000007,0.540000021,Colorado,Mineral,743
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Pennsylvania,Perry,45881
JUL,-0.140000001,-0.02,0,0.01,0.029999999,0.050000001,0.079999998,0.109999999,0.140000001,0.170000002,0.200000003,0.439999998,35.88999939,New Mexico,Lincoln,19276
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Iowa,Wapello,35433
JUL,-0.02,0.0668,0.090000004,0.109999999,0.140000001,0.200000003,0.330000013,0.569999993,1.092000031,1.816000009,3.960000038,9.827200317,103.0899963,Arkansas,Conway,20912
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,New York,Essex,38196
JUL,0.07,0.129999995,0.150000006,0.159999996,0.189999998,0.25999999,0.400000006,0.699999988,1.5,2.330499923,3.710500038,8.525199976,41.25,Louisiana,East Feliciana Parish,19545
JUL,0,0,0.01,0.039999999,0.079999998,0.180000007,0.589999974,2.470000029,6.699999809,12.1039999,17.70599937,26.03320007,49.27999878,Virginia,James City,72838
JUL,0.819999993,0.923999987,1.019999981,3.059999943,4.269999981,6.239999771,10.47999954,20.20999908,31.85200005,45.45999908,54.49000168,54.59999847,54.59999847,Virginia,Charlottesville city,46476
JUL,0,0,0,0,0,0,1.220000029,2.660000086,9.039999962,18.28000069,27.70000076,38.47130035,84.83000183,Indiana,Floyd,76519
JUL,0.219999999,0.330000013,0.379999995,0.460000008,0.620000005,1.159999967,3.890000105,13.85999966,30.79900055,46.04300098,61.0087491,83.40660294,213.4900055,Florida,Hillsborough,1350904
JUL,-0.039999999,0.029999999,0.050000001,0.07,0.079999998,0.100000001,0.119999997,0.150000006,0.170000002,0.200000003,0.25999999,0.50999999,28.95999908,Texas,Borden,656
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah,Morgan,11030
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Indiana,Hamilton,308774
JUL,0.039999999,0.090000004,0.109999999,0.129999995,0.150000006,0.200000003,0.310000002,0.550000012,1.179999948,2.119999886,3.75,8.964000034,47.86000061,Oklahoma,Marshall,16254
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Montana,Powell,6793
JUL,0.01,0.059999999,0.079999998,0.100000001,0.129999995,0.200000003,0.330000013,0.910000026,4.529000187,11.1295001,21.3289999,35.09539993,108.2600021,Florida,Okaloosa,197709
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,West Virginia,Pleasants,7503
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Nebraska,Nemaha,6999
JUL,0.01,0.07,0.079999998,0.100000001,0.109999999,0.140000001,0.170000002,0.219999999,0.340000004,0.620000005,1.446500051,5.097800083,64.11000061,Texas,Dawson,12984
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,New York,Ontario,109431
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Nebraska,Rock,1417
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Ohio,Miami,103953
JUL,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah,Utah,573038
JUL,0.02,0.07,0.079999998,0.096500002,0.109999999,0.159999996,0.289999992,0.560000002,1.039999962,2.376999962,5.893249989,12.9540999,126.2600021,Texas,Somervell,8613
